row_index,gold,pred,raw_pred_for_metrics,is_correct
3279,Withdrawn,Pass,Pass,False
3280,Distinction,Distinction,Distinction,True
3281,Fail,Pass,Pass,False
3282,Withdrawn,Pass,Pass,False
3283,Pass,Pass,Pass,True
3284,Pass,Pass,Pass,True
3285,Pass,Pass,Pass,True
3286,Withdrawn,Pass,Pass,False
3287,Withdrawn,Fail,Fail,False
3288,Pass,Pass,Pass,True
3289,Fail,Pass,Pass,False
3290,Fail,Pass,Pass,False
3291,Fail,Pass,Pass,False
3292,Pass,Pass,Pass,True
3293,Pass,Pass,Pass,True
3294,Pass,Pass,Pass,True
3295,Pass,Pass,Pass,True
3296,Fail,Fail,Fail,True
3297,Pass,Pass,Pass,True
3298,Pass,Pass,Pass,True
3299,Withdrawn,Pass,Pass,False
3300,Fail,Pass,Pass,False
3301,Withdrawn,Pass,Pass,False
3302,Pass,Pass,Pass,True
3303,Distinction,Pass,Pass,False
3304,Fail,Pass,Pass,False
3305,Pass,Pass,Pass,True
3306,Withdrawn,Pass,Pass,False
3307,Withdrawn,Pass,Pass,False
3308,Fail,Pass,Pass,False
3309,Withdrawn,Fail,Fail,False
3310,Pass,Pass,Pass,True
3311,Pass,Pass,Pass,True
3312,Fail,Pass,Pass,False
3313,Pass,Pass,Pass,True
3314,Fail,Pass,Pass,False
3315,Pass,Pass,Pass,True
3316,Withdrawn,Pass,Pass,False
3317,Pass,Pass,Pass,True
3318,Pass,Pass,Pass,True
3319,Fail,Pass,Pass,False
3320,Withdrawn,Pass,Pass,False
3321,Pass,Pass,Pass,True
3322,Pass,Pass,Pass,True
3323,Pass,Pass,Pass,True
3324,Withdrawn,Pass,Pass,False
3325,Fail,Pass,Pass,False
3326,Fail,Pass,Pass,False
3327,Pass,Pass,Pass,True
3328,Pass,Pass,Pass,True
3329,Distinction,Pass,Pass,False
3330,Withdrawn,Pass,Pass,False
3331,Withdrawn,Fail,Fail,False
3332,Pass,Pass,Pass,True
3333,Distinction,Pass,Pass,False
3334,Withdrawn,Fail,Fail,False
3335,Distinction,Pass,Pass,False
3336,Pass,Pass,Pass,True
3337,Pass,Pass,Pass,True
3338,Withdrawn,Pass,Pass,False
3339,Pass,Pass,Pass,True
3340,Distinction,Pass,Pass,False
3341,Withdrawn,Pass,Pass,False
3342,Pass,Pass,Pass,True
3343,Withdrawn,Pass,Pass,False
3344,Fail,Pass,Pass,False
3345,Fail,Pass,Pass,False
3346,Pass,Pass,Pass,True
3347,Fail,Pass,Pass,False
3348,Fail,Pass,Pass,False
3349,Fail,Pass,Pass,False
3350,Fail,Pass,Pass,False
3351,Withdrawn,Pass,Pass,False
3352,Fail,Pass,Pass,False
3353,Pass,Pass,Pass,True
3354,Withdrawn,Pass,Pass,False
3355,Fail,Pass,Pass,False
3356,Pass,Pass,Pass,True
3357,Distinction,Pass,Pass,False
3358,Withdrawn,Pass,Pass,False
3359,Fail,Pass,Pass,False
3360,Pass,Pass,Pass,True
3361,Pass,Pass,Pass,True
3362,Fail,Pass,Pass,False
3363,Withdrawn,Pass,Pass,False
3364,Withdrawn,Pass,Pass,False
3365,Fail,Pass,Pass,False
3366,Withdrawn,Pass,Pass,False
3367,Fail,Pass,Pass,False
3368,Pass,Pass,Pass,True
3369,Pass,Pass,Pass,True
3370,Pass,Pass,Pass,True
3371,Distinction,Pass,Pass,False
3372,Pass,Pass,Pass,True
3373,Pass,Pass,Pass,True
3374,Pass,Pass,Pass,True
3375,Withdrawn,Pass,Pass,False
3376,Withdrawn,Pass,Pass,False
3377,Fail,Pass,Pass,False
3378,Withdrawn,Pass,Pass,False
3379,Fail,Pass,Pass,False
3380,Pass,Pass,Pass,True
3381,Pass,Pass,Pass,True
3382,Fail,Pass,Pass,False
3383,Pass,Pass,Pass,True
3384,Pass,Pass,Pass,True
3385,Pass,Pass,Pass,True
3386,Withdrawn,Pass,Pass,False
3387,Withdrawn,Fail,Fail,False
3388,Pass,Pass,Pass,True
3389,Pass,Pass,Pass,True
3390,Withdrawn,Pass,Pass,False
3391,Fail,Pass,Pass,False
3392,Pass,Distinction,Distinction,False
3393,Pass,Pass,Pass,True
3394,Fail,Pass,Pass,False
3395,Distinction,Pass,Pass,False
3396,Pass,Pass,Pass,True
3397,Fail,Pass,Pass,False
3398,Fail,Pass,Pass,False
3399,Pass,Pass,Pass,True
3400,Pass,Pass,Pass,True
3401,Fail,Pass,Pass,False
3402,Distinction,Distinction,Distinction,True
3403,Withdrawn,Pass,Pass,False
3404,Pass,Pass,Pass,True
3405,Withdrawn,Pass,Pass,False
3406,Distinction,Pass,Pass,False
3407,Withdrawn,Pass,Pass,False
3408,Withdrawn,Pass,Pass,False
3409,Withdrawn,Pass,Pass,False
3410,Pass,Pass,Pass,True
3411,Withdrawn,Pass,Pass,False
3412,Pass,Pass,Pass,True
3413,Pass,Pass,Pass,True
3414,Pass,Pass,Pass,True
3415,Fail,Pass,Pass,False
3416,Withdrawn,Pass,Pass,False
3417,Distinction,Pass,Pass,False
3418,Distinction,Distinction,Distinction,True
3419,Fail,Pass,Pass,False
3420,Withdrawn,Pass,Pass,False
3421,Withdrawn,Fail,Fail,False
3422,Pass,Pass,Pass,True
3423,Withdrawn,Pass,Pass,False
3424,Fail,Pass,Pass,False
3425,Pass,Pass,Pass,True
3426,Fail,Distinction,Distinction,False
3427,Pass,Pass,Pass,True
3428,Pass,Pass,Pass,True
3429,Pass,Pass,Pass,True
3430,Pass,Pass,Pass,True
3431,Distinction,Pass,Pass,False
3432,Withdrawn,Fail,Fail,False
3433,Withdrawn,Pass,Pass,False
3434,Withdrawn,Pass,Pass,False
3435,Pass,Pass,Pass,True
3436,Withdrawn,Pass,Pass,False
3437,Pass,Pass,Pass,True
3438,Pass,Pass,Pass,True
3439,Pass,Pass,Pass,True
3440,Withdrawn,Fail,Fail,False
3441,Withdrawn,Pass,Pass,False
3442,Withdrawn,Fail,Fail,False
3443,Fail,Pass,Pass,False
3444,Pass,Pass,Pass,True
3445,Pass,Distinction,Distinction,False
3446,Withdrawn,Fail,Fail,False
3447,Distinction,Pass,Pass,False
3448,Pass,Pass,Pass,True
3449,Pass,Pass,Pass,True
3450,Distinction,Pass,Pass,False
3451,Pass,Pass,Pass,True
3452,Withdrawn,Pass,Pass,False
3453,Pass,Pass,Pass,True
3454,Withdrawn,Fail,Fail,False
3455,Withdrawn,Pass,Pass,False
3456,Fail,Pass,Pass,False
3457,Distinction,Pass,Pass,False
3458,Distinction,Pass,Pass,False
3459,Pass,Pass,Pass,True
3460,Withdrawn,Pass,Pass,False
3461,Withdrawn,Pass,Pass,False
3462,Distinction,Distinction,Distinction,True
3463,Withdrawn,Pass,Pass,False
3464,Pass,Pass,Pass,True
3465,Fail,Pass,Pass,False
3466,Distinction,Distinction,Distinction,True
3467,Pass,Pass,Pass,True
3468,Pass,Pass,Pass,True
3469,Pass,Pass,Pass,True
3470,Fail,Pass,Pass,False
3471,Withdrawn,Pass,Pass,False
3472,Fail,Pass,Pass,False
3473,Pass,Pass,Pass,True
3474,Withdrawn,Pass,Pass,False
3475,Withdrawn,Pass,Pass,False
3476,Pass,Pass,Pass,True
3477,Pass,Pass,Pass,True
3478,Withdrawn,Fail,Fail,False
3479,Distinction,Pass,Pass,False
3480,Pass,Pass,Pass,True
3481,Fail,Pass,Pass,False
3482,Pass,Pass,Pass,True
3483,Pass,Pass,Pass,True
3484,Withdrawn,Pass,Pass,False
3485,Fail,Pass,Pass,False
3486,Pass,Pass,Pass,True
3487,Withdrawn,Fail,Fail,False
3488,Withdrawn,Pass,Pass,False
3489,Withdrawn,Fail,Fail,False
3490,Pass,Pass,Pass,True
3491,Withdrawn,Pass,Pass,False
3492,Fail,Pass,Pass,False
3493,Withdrawn,Pass,Pass,False
3494,Withdrawn,Pass,Pass,False
3495,Withdrawn,Pass,Pass,False
3496,Pass,Pass,Pass,True
3497,Fail,Pass,Pass,False
3498,Fail,Pass,Pass,False
3499,Pass,Fail,Fail,False
3500,Withdrawn,Pass,Pass,False
3501,Pass,Pass,Pass,True
3502,Distinction,Distinction,Distinction,True
3503,Pass,Distinction,Distinction,False
3504,Pass,Pass,Pass,True
3505,Withdrawn,Pass,Pass,False
3506,Fail,Pass,Pass,False
3507,Pass,Pass,Pass,True
3508,Pass,Pass,Pass,True
3509,Distinction,Distinction,Distinction,True
3510,Pass,Pass,Pass,True
3511,Withdrawn,Fail,Fail,False
3512,Withdrawn,Pass,Pass,False
3513,Pass,Pass,Pass,True
3514,Pass,Pass,Pass,True
3515,Pass,Pass,Pass,True
3516,Pass,Pass,Pass,True
3517,Fail,Pass,Pass,False
3518,Pass,Pass,Pass,True
3519,Withdrawn,Pass,Pass,False
3520,Fail,Pass,Pass,False
3521,Distinction,Pass,Pass,False
3522,Pass,Pass,Pass,True
3523,Fail,Fail,Fail,True
3524,Withdrawn,Pass,Pass,False
3525,Distinction,Pass,Pass,False
3526,Fail,Pass,Pass,False
3527,Pass,Pass,Pass,True
3528,Withdrawn,Pass,Pass,False
3529,Distinction,Pass,Pass,False
3530,Withdrawn,Pass,Pass,False
3531,Distinction,Distinction,Distinction,True
3532,Withdrawn,Fail,Fail,False
3533,Distinction,Pass,Pass,False
3534,Withdrawn,Pass,Pass,False
3535,Fail,Pass,Pass,False
3536,Pass,Pass,Pass,True
3537,Withdrawn,Pass,Pass,False
3538,Withdrawn,Pass,Pass,False
3539,Withdrawn,Pass,Pass,False
3540,Pass,Pass,Pass,True
3541,Fail,Pass,Pass,False
3542,Withdrawn,Pass,Pass,False
3543,Fail,Pass,Pass,False
3544,Withdrawn,Pass,Pass,False
3545,Withdrawn,Pass,Pass,False
3546,Distinction,Distinction,Distinction,True
3547,Fail,Pass,Pass,False
3548,Pass,Pass,Pass,True
3549,Pass,Pass,Pass,True
3550,Pass,Pass,Pass,True
3551,Pass,Pass,Pass,True
3552,Withdrawn,Fail,Fail,False
3553,Withdrawn,Pass,Pass,False
3554,Pass,Pass,Pass,True
3555,Pass,Pass,Pass,True
3556,Pass,Pass,Pass,True
3557,Withdrawn,Pass,Pass,False
3558,Withdrawn,Pass,Pass,False
3559,Fail,Pass,Pass,False
3560,Fail,Pass,Pass,False
3561,Fail,Pass,Pass,False
3562,Fail,Pass,Pass,False
3563,Withdrawn,Distinction,Distinction,False
3564,Fail,Pass,Pass,False
3565,Fail,Pass,Pass,False
3566,Pass,Pass,Pass,True
3567,Fail,Pass,Pass,False
3568,Fail,Pass,Pass,False
3569,Withdrawn,Pass,Pass,False
3570,Distinction,Distinction,Distinction,True
3571,Pass,Pass,Pass,True
3572,Fail,Pass,Pass,False
3573,Pass,Pass,Pass,True
3574,Fail,Pass,Pass,False
3575,Withdrawn,Distinction,Distinction,False
3576,Withdrawn,Pass,Pass,False
3577,Fail,Pass,Pass,False
3578,Pass,Pass,Pass,True
3579,Pass,Pass,Pass,True
3580,Pass,Pass,Pass,True
3581,Withdrawn,Pass,Pass,False
3582,Distinction,Pass,Pass,False
3583,Fail,Pass,Pass,False
3584,Fail,Pass,Pass,False
3585,Distinction,Distinction,Distinction,True
3586,Fail,Pass,Pass,False
3587,Fail,Pass,Pass,False
3588,Withdrawn,Pass,Pass,False
3589,Fail,Pass,Pass,False
3590,Withdrawn,Pass,Pass,False
3591,Pass,Pass,Pass,True
3592,Withdrawn,Pass,Pass,False
3593,Pass,Pass,Pass,True
3594,Withdrawn,Pass,Pass,False
3595,Fail,Pass,Pass,False
3596,Withdrawn,Pass,Pass,False
3597,Pass,Pass,Pass,True
3598,Pass,Pass,Pass,True
3599,Pass,Pass,Pass,True
3600,Withdrawn,Pass,Pass,False
3601,Pass,Pass,Pass,True
3602,Withdrawn,Pass,Pass,False
3603,Fail,Pass,Pass,False
3604,Pass,Pass,Pass,True
3605,Pass,Pass,Pass,True
3606,Pass,Pass,Pass,True
3607,Fail,Pass,Pass,False
3608,Withdrawn,Pass,Pass,False
3609,Pass,Pass,Pass,True
3610,Pass,Pass,Pass,True
3611,Fail,Pass,Pass,False
3612,Fail,Pass,Pass,False
3613,Pass,Pass,Pass,True
3614,Fail,Pass,Pass,False
3615,Withdrawn,Fail,Fail,False
3616,Fail,Pass,Pass,False
3617,Withdrawn,Pass,Pass,False
3618,Pass,Pass,Pass,True
3619,Pass,Pass,Pass,True
3620,Fail,Fail,Fail,True
3621,Withdrawn,Fail,Fail,False
3622,Withdrawn,Pass,Pass,False
3623,Withdrawn,Pass,Pass,False
3624,Fail,Fail,Fail,True
3625,Pass,Pass,Pass,True
3626,Pass,Pass,Pass,True
3627,Withdrawn,Pass,Pass,False
3628,Withdrawn,Fail,Fail,False
3629,Pass,Pass,Pass,True
3630,Pass,Pass,Pass,True
3631,Pass,Pass,Pass,True
3632,Withdrawn,Fail,Fail,False
3633,Pass,Pass,Pass,True
3634,Withdrawn,Fail,Fail,False
3635,Pass,Pass,Pass,True
3636,Pass,Pass,Pass,True
3637,Withdrawn,Pass,Pass,False
3638,Fail,Pass,Pass,False
3639,Fail,Pass,Pass,False
3640,Pass,Pass,Pass,True
3641,Pass,Pass,Pass,True
3642,Withdrawn,Pass,Pass,False
3643,Pass,Pass,Pass,True
3644,Pass,Pass,Pass,True
3645,Pass,Pass,Pass,True
3646,Distinction,Distinction,Distinction,True
3647,Withdrawn,Pass,Pass,False
3648,Withdrawn,Pass,Pass,False
3649,Fail,Fail,Fail,True
3650,Fail,Pass,Pass,False
3651,Pass,Pass,Pass,True
3652,Pass,Pass,Pass,True
3653,Pass,Pass,Pass,True
3654,Fail,Fail,Fail,True
3655,Fail,Pass,Pass,False
3656,Pass,Pass,Pass,True
3657,Fail,Pass,Pass,False
3658,Withdrawn,Pass,Pass,False
3659,Withdrawn,Pass,Pass,False
3660,Pass,Pass,Pass,True
3661,Withdrawn,Pass,Pass,False
3662,Fail,Pass,Pass,False
3663,Withdrawn,Pass,Pass,False
3664,Withdrawn,Pass,Pass,False
3665,Withdrawn,Pass,Pass,False
3666,Distinction,Pass,Pass,False
3667,Distinction,Pass,Pass,False
3668,Withdrawn,Pass,Pass,False
3669,Pass,Pass,Pass,True
3670,Withdrawn,Pass,Pass,False
3671,Pass,Pass,Pass,True
3672,Withdrawn,Pass,Pass,False
3673,Withdrawn,Pass,Pass,False
3674,Fail,Pass,Pass,False
3675,Pass,Pass,Pass,True
3676,Pass,Pass,Pass,True
3677,Pass,Pass,Pass,True
3678,Fail,Pass,Pass,False
3679,Withdrawn,Pass,Pass,False
3680,Pass,Pass,Pass,True
3681,Fail,Pass,Pass,False
3682,Withdrawn,Pass,Pass,False
3683,Fail,Pass,Pass,False
3684,Withdrawn,Pass,Pass,False
3685,Withdrawn,Pass,Pass,False
3686,Pass,Pass,Pass,True
3687,Withdrawn,Pass,Pass,False
3688,Withdrawn,Pass,Pass,False
3689,Pass,Pass,Pass,True
3690,Fail,Pass,Pass,False
3691,Withdrawn,Pass,Pass,False
3692,Pass,Distinction,Distinction,False
3693,Pass,Pass,Pass,True
3694,Withdrawn,Pass,Pass,False
3695,Pass,Pass,Pass,True
3696,Fail,Pass,Pass,False
3697,Fail,Pass,Pass,False
3698,Withdrawn,Pass,Pass,False
3699,Pass,Pass,Pass,True
3700,Withdrawn,Pass,Pass,False
3701,Pass,Pass,Pass,True
3702,Pass,Pass,Pass,True
3703,Fail,Pass,Pass,False
3704,Pass,Pass,Pass,True
3705,Pass,Distinction,Distinction,False
3706,Pass,Pass,Pass,True
3707,Distinction,Pass,Pass,False
3708,Fail,Pass,Pass,False
3709,Fail,Pass,Pass,False
3710,Fail,Pass,Pass,False
3711,Fail,Pass,Pass,False
3712,Pass,Pass,Pass,True
3713,Distinction,Pass,Pass,False
3714,Distinction,Pass,Pass,False
3715,Withdrawn,Pass,Pass,False
3716,Distinction,Pass,Pass,False
3717,Fail,Pass,Pass,False
3718,Withdrawn,Pass,Pass,False
3719,Fail,Pass,Pass,False
3720,Fail,Fail,Fail,True
3721,Pass,Pass,Pass,True
3722,Fail,Pass,Pass,False
3723,Fail,Pass,Pass,False
3724,Distinction,Distinction,Distinction,True
3725,Pass,Pass,Pass,True
3726,Pass,Pass,Pass,True
3727,Distinction,Pass,Pass,False
3728,Withdrawn,Pass,Pass,False
3729,Withdrawn,Pass,Pass,False
3730,Pass,Pass,Pass,True
3731,Pass,Pass,Pass,True
3732,Distinction,Pass,Pass,False
3733,Withdrawn,Pass,Pass,False
3734,Fail,Pass,Pass,False
3735,Withdrawn,Pass,Pass,False
3736,Withdrawn,Pass,Pass,False
3737,Pass,Pass,Pass,True
3738,Pass,Pass,Pass,True
3739,Pass,Pass,Pass,True
3740,Withdrawn,Pass,Pass,False
3741,Fail,Pass,Pass,False
3742,Withdrawn,Pass,Pass,False
3743,Withdrawn,Pass,Pass,False
3744,Withdrawn,Distinction,Distinction,False
3745,Pass,Pass,Pass,True
3746,Withdrawn,Pass,Pass,False
3747,Withdrawn,Pass,Pass,False
3748,Pass,Pass,Pass,True
3749,Distinction,Pass,Pass,False
3750,Distinction,Distinction,Distinction,True
3751,Pass,Pass,Pass,True
3752,Withdrawn,Pass,Pass,False
3753,Withdrawn,Pass,Pass,False
3754,Pass,Pass,Pass,True
3755,Withdrawn,Pass,Pass,False
3756,Pass,Pass,Pass,True
3757,Withdrawn,Fail,Fail,False
3758,Withdrawn,Pass,Pass,False
3759,Distinction,Distinction,Distinction,True
3760,Withdrawn,Pass,Pass,False
3761,Fail,Pass,Pass,False
3762,Pass,Pass,Pass,True
3763,Withdrawn,Pass,Pass,False
3764,Withdrawn,Pass,Pass,False
3765,Withdrawn,Fail,Fail,False
3766,Fail,Pass,Pass,False
3767,Fail,Pass,Pass,False
3768,Pass,Pass,Pass,True
3769,Distinction,Pass,Pass,False
3770,Withdrawn,Pass,Pass,False
3771,Pass,Pass,Pass,True
3772,Withdrawn,Pass,Pass,False
3773,Pass,Pass,Pass,True
3774,Withdrawn,Pass,Pass,False
3775,Withdrawn,Pass,Pass,False
3776,Pass,Pass,Pass,True
3777,Fail,Pass,Pass,False
3778,Withdrawn,Pass,Pass,False
3779,Distinction,Pass,Pass,False
3780,Distinction,Pass,Pass,False
3781,Pass,Pass,Pass,True
3782,Fail,Pass,Pass,False
3783,Withdrawn,Pass,Pass,False
3784,Fail,Pass,Pass,False
3785,Withdrawn,Pass,Pass,False
3786,Distinction,Pass,Pass,False
3787,Pass,Pass,Pass,True
3788,Fail,Pass,Pass,False
3789,Pass,Pass,Pass,True
3790,Fail,Pass,Pass,False
3791,Withdrawn,Fail,Fail,False
3792,Pass,Pass,Pass,True
3793,Pass,Pass,Pass,True
3794,Distinction,Pass,Pass,False
3795,Fail,Pass,Pass,False
3796,Distinction,Distinction,Distinction,True
3797,Withdrawn,Pass,Pass,False
3798,Withdrawn,Pass,Pass,False
3799,Withdrawn,Pass,Pass,False
3800,Pass,Pass,Pass,True
3801,Withdrawn,Pass,Pass,False
3802,Withdrawn,Pass,Pass,False
3803,Withdrawn,Pass,Pass,False
3804,Distinction,Distinction,Distinction,True
3805,Pass,Pass,Pass,True
3806,Fail,Distinction,Distinction,False
3807,Pass,Pass,Pass,True
3808,Fail,Pass,Pass,False
3809,Pass,Pass,Pass,True
3810,Withdrawn,Pass,Pass,False
3811,Withdrawn,Pass,Pass,False
3812,Withdrawn,Pass,Pass,False
3813,Withdrawn,Fail,Fail,False
3814,Distinction,Pass,Pass,False
3815,Fail,Pass,Pass,False
3816,Withdrawn,Pass,Pass,False
3817,Withdrawn,Pass,Pass,False
3818,Distinction,Pass,Pass,False
3819,Pass,Pass,Pass,True
3820,Withdrawn,Pass,Pass,False
3821,Pass,Pass,Pass,True
3822,Pass,Pass,Pass,True
3823,Distinction,Pass,Pass,False
3824,Pass,Pass,Pass,True
3825,Fail,Pass,Pass,False
3826,Pass,Pass,Pass,True
3827,Withdrawn,Pass,Pass,False
3828,Withdrawn,Pass,Pass,False
3829,Pass,Pass,Pass,True
3830,Pass,Pass,Pass,True
3831,Distinction,Pass,Pass,False
3832,Pass,Pass,Pass,True
3833,Withdrawn,Pass,Pass,False
3834,Pass,Pass,Pass,True
3835,Pass,Pass,Pass,True
3836,Fail,Pass,Pass,False
3837,Fail,Pass,Pass,False
3838,Pass,Pass,Pass,True
3839,Withdrawn,Pass,Pass,False
3840,Pass,Pass,Pass,True
3841,Pass,Pass,Pass,True
3842,Fail,Pass,Pass,False
3843,Fail,Pass,Pass,False
3844,Fail,Pass,Pass,False
3845,Pass,Pass,Pass,True
3846,Pass,Distinction,Distinction,False
3847,Pass,Pass,Pass,True
3848,Pass,Pass,Pass,True
3849,Pass,Pass,Pass,True
3850,Pass,Pass,Pass,True
3851,Pass,Pass,Pass,True
3852,Fail,Pass,Pass,False
3853,Pass,Pass,Pass,True
3854,Pass,Pass,Pass,True
3855,Pass,Pass,Pass,True
3856,Fail,Pass,Pass,False
3857,Withdrawn,Pass,Pass,False
3858,Withdrawn,Pass,Pass,False
3859,Pass,Pass,Pass,True
3860,Fail,Pass,Pass,False
3861,Fail,Pass,Pass,False
3862,Fail,Pass,Pass,False
3863,Pass,Pass,Pass,True
3864,Withdrawn,Pass,Pass,False
3865,Pass,Pass,Pass,True
3866,Fail,Pass,Pass,False
3867,Withdrawn,Pass,Pass,False
3868,Pass,Pass,Pass,True
3869,Pass,Pass,Pass,True
3870,Distinction,Pass,Pass,False
3871,Pass,Pass,Pass,True
3872,Withdrawn,Pass,Pass,False
3873,Distinction,Pass,Pass,False
3874,Pass,Pass,Pass,True
3875,Pass,Pass,Pass,True
3876,Fail,Pass,Pass,False
3877,Withdrawn,Pass,Pass,False
3878,Pass,Pass,Pass,True
3879,Pass,Pass,Pass,True
3880,Withdrawn,Pass,Pass,False
3881,Pass,Pass,Pass,True
3882,Pass,Pass,Pass,True
3883,Pass,Pass,Pass,True
3884,Distinction,Pass,Pass,False
3885,Withdrawn,Fail,Fail,False
3886,Distinction,Distinction,Distinction,True
3887,Fail,Pass,Pass,False
3888,Withdrawn,Pass,Pass,False
3889,Distinction,Distinction,Distinction,True
3890,Pass,Pass,Pass,True
3891,Withdrawn,Pass,Pass,False
3892,Distinction,Pass,Pass,False
3893,Pass,Pass,Pass,True
3894,Pass,Pass,Pass,True
3895,Pass,Pass,Pass,True
3896,Pass,Distinction,Distinction,False
3897,Pass,Distinction,Distinction,False
3898,Fail,Fail,Fail,True
3899,Withdrawn,Pass,Pass,False
3900,Pass,Pass,Pass,True
3901,Withdrawn,Pass,Pass,False
3902,Pass,Distinction,Distinction,False
3903,Pass,Pass,Pass,True
3904,Pass,Pass,Pass,True
3905,Pass,Pass,Pass,True
3906,Pass,Pass,Pass,True
3907,Pass,Distinction,Distinction,False
3908,Pass,Pass,Pass,True
3909,Withdrawn,Pass,Pass,False
3910,Fail,Pass,Pass,False
3911,Fail,Pass,Pass,False
3912,Withdrawn,Fail,Fail,False
3913,Pass,Pass,Pass,True
3914,Pass,Pass,Pass,True
3915,Withdrawn,Pass,Pass,False
3916,Fail,Pass,Pass,False
3917,Fail,Pass,Pass,False
3918,Fail,Pass,Pass,False
3919,Pass,Pass,Pass,True
3920,Withdrawn,Pass,Pass,False
3921,Fail,Pass,Pass,False
3922,Fail,Fail,Fail,True
3923,Withdrawn,Pass,Pass,False
3924,Pass,Pass,Pass,True
3925,Pass,Pass,Pass,True
3926,Fail,Pass,Pass,False
3927,Fail,Pass,Pass,False
3928,Pass,Pass,Pass,True
3929,Withdrawn,Pass,Pass,False
3930,Withdrawn,Pass,Pass,False
3931,Pass,Pass,Pass,True
3932,Pass,Pass,Pass,True
3933,Fail,Pass,Pass,False
3934,Withdrawn,Pass,Pass,False
3935,Fail,Pass,Pass,False
3936,Fail,Pass,Pass,False
3937,Fail,Pass,Pass,False
3938,Pass,Pass,Pass,True
3939,Withdrawn,Pass,Pass,False
3940,Withdrawn,Pass,Pass,False
3941,Withdrawn,Pass,Pass,False
3942,Fail,Pass,Pass,False
3943,Withdrawn,Pass,Pass,False
3944,Pass,Pass,Pass,True
3945,Pass,Pass,Pass,True
3946,Pass,Pass,Pass,True
3947,Fail,Pass,Pass,False
3948,Distinction,Pass,Pass,False
3949,Distinction,Pass,Pass,False
3950,Withdrawn,Pass,Pass,False
3951,Withdrawn,Pass,Pass,False
3952,Distinction,Pass,Pass,False
3953,Pass,Pass,Pass,True
3954,Fail,Pass,Pass,False
3955,Withdrawn,Pass,Pass,False
3956,Distinction,Pass,Pass,False
3957,Pass,Pass,Pass,True
3958,Pass,Pass,Pass,True
3959,Fail,Pass,Pass,False
3960,Pass,Pass,Pass,True
3961,Withdrawn,Pass,Pass,False
3962,Withdrawn,Pass,Pass,False
3963,Pass,Pass,Pass,True
3964,Pass,Pass,Pass,True
3965,Fail,Pass,Pass,False
3966,Pass,Pass,Pass,True
3967,Pass,Pass,Pass,True
3968,Fail,Pass,Pass,False
3969,Pass,Pass,Pass,True
3970,Fail,Pass,Pass,False
3971,Fail,Pass,Pass,False
3972,Distinction,Pass,Pass,False
3973,Distinction,Pass,Pass,False
3974,Withdrawn,Pass,Pass,False
3975,Fail,Pass,Pass,False
3976,Distinction,Pass,Pass,False
3977,Pass,Distinction,Distinction,False
3978,Pass,Pass,Pass,True
3979,Pass,Pass,Pass,True
3980,Withdrawn,Pass,Pass,False
3981,Distinction,Pass,Pass,False
3982,Pass,Pass,Pass,True
3983,Fail,Pass,Pass,False
3984,Fail,Pass,Pass,False
3985,Fail,Pass,Pass,False
3986,Withdrawn,Pass,Pass,False
3987,Withdrawn,Fail,Fail,False
3988,Pass,Pass,Pass,True
3989,Pass,Pass,Pass,True
3990,Withdrawn,Pass,Pass,False
3991,Withdrawn,Pass,Pass,False
3992,Fail,Pass,Pass,False
3993,Withdrawn,Pass,Pass,False
3994,Withdrawn,Pass,Pass,False
3995,Withdrawn,Pass,Pass,False
3996,Withdrawn,Pass,Pass,False
3997,Pass,Pass,Pass,True
3998,Pass,Pass,Pass,True
3999,Pass,Pass,Pass,True
4000,Distinction,Pass,Pass,False
4001,Pass,Pass,Pass,True
4002,Withdrawn,Pass,Pass,False
4003,Pass,Pass,Pass,True
4004,Withdrawn,Pass,Pass,False
4005,Withdrawn,Pass,Pass,False
4006,Distinction,Distinction,Distinction,True
4007,Withdrawn,Pass,Pass,False
4008,Withdrawn,Pass,Pass,False
4009,Withdrawn,Pass,Pass,False
4010,Fail,Pass,Pass,False
4011,Fail,Pass,Pass,False
4012,Pass,Pass,Pass,True
4013,Withdrawn,Pass,Pass,False
4014,Pass,Pass,Pass,True
4015,Withdrawn,Pass,Pass,False
4016,Fail,Pass,Pass,False
4017,Fail,Pass,Pass,False
4018,Pass,Pass,Pass,True
4019,Pass,Pass,Pass,True
4020,Pass,Pass,Pass,True
4021,Withdrawn,Pass,Pass,False
4022,Pass,Pass,Pass,True
4023,Pass,Pass,Pass,True
4024,Pass,Pass,Pass,True
4025,Fail,Pass,Pass,False
4026,Withdrawn,Pass,Pass,False
4027,Fail,Pass,Pass,False
4028,Fail,Pass,Pass,False
4029,Withdrawn,Pass,Pass,False
4030,Withdrawn,Pass,Pass,False
4031,Withdrawn,Pass,Pass,False
4032,Withdrawn,Pass,Pass,False
4033,Pass,Pass,Pass,True
4034,Fail,Pass,Pass,False
4035,Withdrawn,Fail,Fail,False
4036,Pass,Pass,Pass,True
4037,Pass,Pass,Pass,True
4038,Withdrawn,Pass,Pass,False
4039,Distinction,Pass,Pass,False
4040,Pass,Pass,Pass,True
4041,Pass,Pass,Pass,True
4042,Pass,Pass,Pass,True
4043,Pass,Pass,Pass,True
4044,Withdrawn,Pass,Pass,False
4045,Fail,Pass,Pass,False
4046,Pass,Pass,Pass,True
4047,Withdrawn,Pass,Pass,False
4048,Pass,Pass,Pass,True
4049,Distinction,Pass,Pass,False
